"airport";"year";"month";"tm_mov_naz";"p_tm_mov_naz";"tm_mov_internaz";"p_tm_mov_internaz";"tm_mov_UE";"p_tm_mov_UE";"tm_mov_tcomm";"p_tm_mov_tcomm";"tm_mov_tgenav";"p_tm_mov_tgenav";"tm_mov_tot";"p_tm_mov_tot";"tp_mov_naz";"p_tp_mov_naz";"tp_mov_internaz";"p_tp_mov_internaz";"tp_mov_UE";"p_tp_mov_UE";"tp_mov_tcomm";"p_tp_mov_tcomm";"tp_mov_tgenav";"p_tp_mov_tgenav";"tp_mov_tot";"p_tp_mov_tot";"cod3";"cod4";"rating";"nroutes";"nro"
"Perugia";2001;9;268;15.0214592274678;27;50;18;157.142857142857;295;17.5298804780876;529;4.75247524752475;824;8.994708994709;21108;-3.98034845107583;22958;31.7532281205165;15330;13.8000148467077;7;-94.6969696969697;44073;11.464339908953;1760;-1.12359550561798;"PEG";"LIRZ";74;50;1
"Pescara";2001;9;152;-41.0852713178295;150;-60.1063829787234;106;-61.0294117647059;302;-52.3659305993691;242;-46.2222222222222;544;-49.8154981549815;46753;-28.4312524875241;66987;242.276838178938;53977;773.979922279793;166;0;113906;34.1696408589232;3951;-25.8445945945946;"PSR";"LIBP";66;162;2
"Pisa";2001;9;974;-4.41609421000981;1205;23.8437821171634;0;0;2179;9.38755020080321;292;-21.505376344086;2471;4.52622673434856;434863;-2.16695350903835;663111;28.7076844841006;0;0;8826;5.87811900191939;1106800;14.3343546431029;4877;15.9533999048978;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2001;9;572;4;0;0;0;0;572;4;0;0;572;4;395355;-8.70727815583414;0;0;0;0;0;0;395355;-8.70727815583414;0;0;"REG";"LICR";76;72;1
"Rimini";2001;9;7;16.6666666666667;365;-4.1994750656168;159;-18.0412371134021;372;-3.87596899224806;176;40.8;548;7.03125;1719;-56.3705583756345;184523;-1.22159471106234;118511;-4.99891780964673;9649;-23.1277884002549;195891;-3.6429460346193;2425;5.25173611111111;"RMI";"LIPR";70;18;1
"Roma Ciampino";2001;9;280;-43.6619718309859;839;-4.87528344671202;612;-5.11627906976744;1119;-18.854242204496;1234;-10.4499274310595;2353;-14.6536089952847;2564;-89.119918526691;562039;-3.81545485972064;423539;-0.441683238602974;8788;-57.6706324358172;573391;-8.79170172795831;24285;3.37121695824288;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2001;9;13200;0.694179571286902;11571;-1.24605274387642;7408;-0.68373776645663;24771;-0.221541931845646;0;0;24771;-0.221541931845646;9620837;2.49659777122321;10482735;1.97159470173989;6123844;6.01296112441693;328538;5.39015509968403;20432110;2.27160161861758;0;0;"FCO";"LIRF";74;219122;9
"Trieste";2001;9;537;-30.8880308880309;331;26.3358778625954;255;33.5078534031414;868;-16.4581328200192;603;17.3151750972763;1471;-5.28010302640052;318243;-4.44387061130244;158330;65.8357249093994;123158;84.4069116281856;2421;118.108108108108;478994;11.4906651583816;3900;-15.8576051779935;"TRS";"LIPQ";72;242;2
"Torino";2001;9;1682;4.86284289276808;2413;-5.55772994129159;2205;-2.13049267643142;4095;-1.53883144986776;1651;33.6842105263158;5746;6.52576937337783;1126601;-0.50928673364136;1084020;6.39423440258875;1005721;8.55431596126364;23360;412.393068655407;2233981;3.6266384883927;10395;10.8090821874001;"TRN";"LIMF";76;3700;4
"Trapani";2001;9;284;17.8423236514523;6;500;0;0;290;19.8347107438017;0;0;290;18.8524590163934;35972;115.698267074414;5732;0;3880;64566.6666666667;9907;87.7748294162244;51611;134.127200145164;49;345.454545454545;"TPS";"LICT";61;1568;4
"Treviso";2001;9;0;0;606;29.4871794871795;0;0;606;29.4871794871795;363;2.54237288135593;969;17.8832116788321;0;0;324556;56.6072514258693;0;0;542;-61.2580414581844;325098;55.8169295584281;4918;-22.4534847051403;"TSF";"LIPH";64;2888;4
"Venezia";2001;9;1792;-4.37566702241195;3503;-3.39216767788196;3345;10.0328947368421;5295;-3.72727272727273;387;18.348623853211;5682;-2.48841599450832;1135845;0.406542873963753;2213258;7.56805936403728;2038284;12.5773585343343;14983;-14.3485965814897;3364086;4.92174578584971;6488;-6.29693818601964;"VCE";"LIPZ";75;30013;7
"Verona";2001;9;1169;-13.4074074074074;2426;21.726041144004;1990;57.4367088607595;3595;7.53813939575232;186;-18.4210526315789;3781;5.88070568468216;640453;-11.9032226116525;1210725;6.16064500006576;848610;7.81969445940864;27404;71.3713964104809;1878582;-0.258144123212583;3895;9.78015783540023;"VRN";"LIPX";67;2965;4
"Alghero";2001;10;540;1.88679245283019;102;6.25;92;-2.12765957446809;642;2.55591054313099;62;148;704;8.14132104454685;472483;-4.9266852728652;136703;50.4777315456927;305333;257.495111756372;2151;919.431279620853;611337;3.96463409656749;930;27.9229711141678;"AHO";"LIEA";70;1922;4
"Ancona";2001;10;530;9.73084886128364;472;24.2105263157895;286;28.8288288288288;1002;16.1066048667439;691;-1.84659090909091;1693;8.04084237396299;195715;-6.50140452122069;192836;24.5686453104914;156312;46.5228109972722;446;67.6691729323308;388997;6.75205067056722;5516;-23.5269652017191;"AOI";"LIPY";77;200;2
"Bari";2001;10;1421;-4.05131667792032;204;96.1538461538462;0;0;1625;2.52365930599369;347;4.51807228915663;1972;2.86906624934794;958890;-8.27337097203117;40830;24.5272660729535;0;0;5498;249.523204068659;1005218;-6.90176051805112;3354;64.2507345739471;"BRI";"LIBD";72;5000;5
"Bergamo";2001;10;910;75.3371868978805;1826;-28.3921568627451;1508;-8.55063674954518;2736;-10.8504398826979;301;65.3846153846154;3037;-6.58258997231621;330534;-21.6768203823105;632798;-9.65642779130112;399700;-0.398456014094229;9369;-12.4392523364486;972701;-14.1594037142544;3578;16.8135814560888;"BGY";"LIME";73;13122;6
"Bologna";2001;10;1494;9.21052631578947;3061;-8.05046560528687;2785;0.215905001799208;4555;-3.02320630189483;0;0;4555;-10.3875663977966;968407;1.66949254859555;2056918;0.305561353169626;1639321;2.19230958642972;62276;-3.50192140820627;3087601;0.648956724157209;294;-94.8967193195626;"BLQ";"LIPE";72;15488;6
"Bolzano";2001;10;98;5.37634408602151;55;-9.83606557377049;55;-9.83606557377049;153;-0.649350649350649;637;108.169934640523;790;71.7391304347826;22401;-8.61210835509138;11491;-36.6677689594356;11491;-24.2917380419028;68;-71.3080168776371;33960;-20.8262420441564;4871;180.103507763082;"BZO";"LIPB";59;8;1
"Brindisi";2001;10;479;2.56959314775161;38;-68.8524590163934;0;0;517;-12.2241086587436;69;-59.4117647058824;586;-22.7931488801054;476076;4.12655918846742;51252;-18.8408551068884;0;0;19257;32.477985690699;546585;2.18547565410034;475;-63.5736196319018;"BDS";"LIBR";72;968;3
"Cagliari";2001;10;1931;-3.35335335335335;101;3.06122448979592;95;17.2839506172839;2032;-3.05343511450382;334;23.2472324723247;2366;-0.042247570764681;1570466;-5.70835542325286;99102;4.88315976631953;89501;10.3479311535237;27090;27.3984198645598;1696658;-4.7513238978652;2378;-29.1629431039619;"CAG";"LIEE";72;3698;4
"Catania";2001;10;3185;-1.42370783039307;727;8.18452380952381;580;13.9489194499018;3912;0.230591852421214;135;22.7272727272727;4047;0.847246449040618;2579882;-1.43133595303638;889400;6.01448014284659;629949;-3.23854551151785;8497;-18.2430482055229;3477779;0.320162230145269;2488;192.018779342723;"CTA";"LICC";68;27149;7
"Cuneo";2001;10;52;-35;4;-90.4761904761905;4;-76.4705882352941;56;-54.0983606557377;723;-25.7700205338809;779;-28.9233576642336;4841;-34.6781810821751;408;1.49253731343284;429;6.71641791044776;0;0;5249;-32.8170997056188;11459;91.0470156718906;"CUF";"LIMZ";42;50;1
"Firenze";2001;10;666;-22.3776223776224;1962;12.5645438898451;0;0;2628;1.03806228373702;282;-48.4460694698355;2910;-7.56035578144854;360302;-13.4567622488146;956128;8.04975951976277;0;0;0;0;1316430;1.16874753116686;7125;-26.1658031088083;"FLR";"LIRQ";61;5618;5
"Genova";2001;10;1051;5.73440643863179;697;-13.9506172839506;579;4.13669064748201;1748;-3.10421286031042;861;24.2424242424242;2609;4.48538245895074;458637;-11.7518707440453;366661;-0.75544319695116;291566;5.51217005507827;11606;51.5935214211076;836904;-6.68104337431884;10024;-0.238853503184713;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2001;10;594;38.1395348837209;172;-32.8125;140;-39.6551724137931;766;11.6618075801749;66;37.5;832;13.3514986376022;545250;13.3295504854308;149455;-30.5654925062487;130115;-33.9447352255824;6589;10.720887245841;701294;-0.145518541511229;730;31.294964028777;"SUF";"LICA";62;1250;4
"Milano Linate";2001;10;4552;8.76941457586619;2364;45.2980946527351;2352;44.7384615384615;6916;18.9951823812801;1831;65.2527075812274;8747;26.4017341040462;4302156;23.010192148563;1883108;18.1385988047544;1848651;16.0809718734636;709;52.1459227467811;6185973;21.4878258297678;0;0;"LIN";"LIML";67;7200;5
"Milano Malpensa";2001;10;4659;-16.7441029306648;13923;-8.91069676153091;9423;-13.9923329682366;18582;-11.0100090991811;333;184.615384615385;18915;-9.91999238022669;3831102;-19.4176094863835;12692102;-2.49621361546619;6780552;-1.51366117996201;96791;-36.8048210391611;16619995;-7.2775900021334;0;0;"MXP";"LIMC";72;74500;8
"Napoli";2001;10;3018;-5.74640849469082;1572;-1.68855534709193;1506;-1.50425114453891;4590;-4.39491772547386;771;-5.74572127139364;5361;-4.59156433529098;2094405;-6.98466076617561;1356406;5.89765510026427;1283337;8.47891302749129;121788;10.4743244346477;3572599;-1.92665882101679;9058;25.3875968992248;"NAP";"LIRN";75;12482;6
"Olbia";2001;10;735;-9.92647058823529;138;-9.80392156862745;99;20.7317073170732;873;-9.90712074303406;483;93.9759036144578;1356;11.3300492610837;1055102;-0.643822291110883;186436;7.0198097665421;148078;8.70264199144051;20076;117.413905133203;1261614;1.30353787598966;13781;5.21453657046877;"OLB";"LIEO";77;5408;5
"Palermo";2001;10;3054;-13.1152204836415;169;-12.4352331606218;105;-27.5862068965517;3223;-13.0798274002158;204;44.6808510638298;3427;-10.9638867238244;2457404;1.94535515498581;366422;-1.42924395066378;278505;-5.52715579089481;33565;22.7194618112683;2857391;1.70109805783534;2267;68.801191362621;"PMO";"LICJ";67;7938;5
"Perugia";2001;10;246;17.1428571428571;19;46.1538461538462;14;40;265;18.8340807174888;767;16.9207317073171;1032;17.4061433447099;23717;-2.20197105274009;25263;29.1696492483894;17028;13.8007084140881;8;-94.2028985507246;48988;11.4706350831684;1984;2.9045643153527;"PEG";"LIRZ";74;50;1
"Pescara";2001;10;165;-36.046511627907;125;-48.3471074380165;101;-24.6268656716418;290;-42;306;-28.8372093023256;596;-35.9139784946237;51314;-29.7559239435463;75477;270.930804010222;61948;701.604554865424;173;0;126964;35.9372156018801;4542;-22.8076138681169;"PSR";"LIBP";66;162;2
"Pisa";2001;10;842;-13.5523613963039;1091;23.13769751693;0;0;1933;3.9247311827957;271;-8.75420875420875;2204;2.17895224849328;474932;-3.50774181882458;735749;26.3459315953696;0;0;9374;3.58011049723757;1220055;12.5952402046557;5366;13.8552938680246;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2001;10;508;1.19521912350598;0;0;0;0;508;1.19521912350598;0;0;508;1.19521912350598;426413;-9.58087006675205;0;0;0;0;0;0;426413;-9.58087006675205;0;0;"REG";"LICR";76;72;1
"Rimini";2001;10;29;93.3333333333333;234;-28.2208588957055;49;-52.4271844660194;263;-22.8739002932551;160;30.0813008130081;423;-8.83620689655172;1877;-52.3604060913706;194578;-5.82444388515672;121292;-9.23023962402526;11589;-17.2805139186296;208044;-7.35565233654848;2670;5.78446909667195;"RMI";"LIPR";70;18;1
"Roma Ciampino";2001;10;313;-35.1966873706004;744;-14.8741418764302;664;4.07523510971787;1057;-22.1075902726603;1379;5.91397849462366;2436;-8.38661150808575;2671;-89.6404607687236;622312;-6.75311403830795;477680;-2.25796220701227;9982;-57.9067217677321;634965;-11.4263514851899;27064;3.03030303030303;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2001;10;13234;-0.181022778699653;10962;-5.69511355815554;7154;-4.38385458433574;24196;-2.75701310184069;0;0;24196;-2.75701310184069;10586038;0.823000743074087;11444390;-0.995804316795709;6731256;3.4901816444212;366154;7.0588166497082;22396582;-0.0203382524584242;0;0;"FCO";"LIRF";74;219122;9
"Trieste";2001;10;582;-26.1421319796954;357;32.7137546468402;256;21.9047619047619;939;-11.1636707663198;521;-2.79850746268657;1460;-8.34902699309479;354341;-5.08155398581879;178585;65.952681857042;137967;83.7037135667017;2699;143.153153153153;535625;11.1179110143911;4450;-10.5527638190955;"TRS";"LIPQ";72;242;2
"Torino";2001;10;1596;5.20764667106131;2126;-12.8331283312833;2094;-3.81258612769867;3722;-5.91506572295248;1661;13.6892539356605;5383;-0.627653682850286;1236841;-1.47440952722348;1169670;4.86166457930092;1089430;7.37976537566113;25745;415.00300060012;2432256;2.37672521561249;11733;10.8664839837475;"TRN";"LIMF";76;3700;4
"Trapani";2001;10;259;32.8205128205128;0;0;0;0;259;32.8205128205128;8;0;267;31.5270935960591;38607;100.254162560299;5732;0;3880;0;10804;85.6038481360591;55143;118.899607002501;49;188.235294117647;"TPS";"LICT";61;1568;4
"Treviso";2001;10;0;0;520;-0.763358778625954;0;0;520;-0.763358778625954;243;-30.7692307692308;763;-12.8;0;0;363698;54.140672679189;0;0;542;-64.505566470203;364240;53.3777723503973;5518;-22.9974881384315;"TSF";"LIPH";64;2888;4
"Venezia";2001;10;1711;1.24260355029586;3278;-8.43575418994413;3115;4.49513586044951;4989;-5.33206831119545;340;6.58307210031348;5329;-4.65199499015924;1245290;-0.488571236786841;2433247;5.32679591444506;2246096;10.9533329282672;15699;-24.0162625235952;3694236;3.12604944430223;7467;-4.29377082799282;"VCE";"LIPZ";75;30013;7
"Verona";2001;10;1129;-0.616197183098592;1706;8.18008877615726;1468;22.5375626043406;2835;4.49686693697014;230;21.0526315789474;3065;5.58043403375818;697105;-12.8437900864429;1283177;3.62249145817839;901003;6.92354339408137;29611;67.5493690940983;2009893;-2.23428441901211;4503;12.8006012024048;"VRN";"LIPX";67;2965;4
"Alghero";2001;11;472;-23.8709677419355;66;6.45161290322581;64;6.66666666666667;538;-21.1143695014663;50;284.615384615385;588;-15.3956834532374;498700;-4.9517706949556;143944;45.5052715638804;312564;234.873256337183;2151;919.431279620853;644795;3.36251380608798;970;30.0268096514745;"AHO";"LIEA";70;1922;4
"Ancona";2001;11;458;-13.2575757575758;381;-1.55038759689922;218;-2.67857142857143;839;-8.30601092896175;607;-4.858934169279;1446;-6.88989053444945;210829;-7.68863649300098;207135;23.1538955479452;167901;43.5394795335636;446;67.6691729323308;418410;5.43358019589414;6030;-24.6626686656672;"AOI";"LIPY";77;200;2
"Bari";2001;11;1312;-6.75195451314854;165;96.4285714285714;0;0;1477;-0.938967136150235;378;-26.8858800773694;1855;-7.6195219123506;1036296;-8.10526567816412;42499;24.6670577882077;0;0;5498;241.278708876474;1084293;-6.79963898916967;3500;57.2327044025157;"BRI";"LIBD";72;5000;5
"Bergamo";2001;11;609;21.3147410358566;1616;-30.04329004329;1379;-8.06666666666667;2225;-20.8748221906117;291;40.5797101449275;2516;-16.6611460748592;350464;-19.5744466015853;653301;-11.390380859375;415982;-0.986135078845582;10250;-7.95617816091954;1014015;-14.3697146881634;4061;17.7101449275362;"BGY";"LIME";73;13122;6
"Bologna";2001;11;1456;23.1810490693739;2209;-31.8840579710145;2012;-28.0400572246066;3665;-17.1751412429379;0;-100;3665;-22.4666807700444;1036520;0.280761364449923;2166824;-2.08702174865907;1738909;0.0833976033980638;64504;-5.46786839598447;3267848;-1.41830899195532;294;-95.2311435523114;"BLQ";"LIPE";72;15488;6
"Bolzano";2001;11;108;20;56;-6.66666666666667;0;-100;164;9.33333333333333;458;272.357723577236;622;127.838827838828;24824;-6.30685034912248;12356;-34.61049957663;12356;-22.435655994978;68;-71.3080168776371;37248;-18.3659156658192;5220;175.898520084567;"BZO";"LIPB";59;8;1
"Brindisi";2001;11;405;-24.1573033707865;9;-91.4285714285714;0;0;414;-35.2112676056338;69;11.2903225806452;483;-31.0984308131241;499528;1.42288638024852;51250;-19.5977534435694;0;0;19392;27.8228198536682;570170;-0.221023287069525;482;-63.4848484848485;"BDS";"LIBR";72;968;3
"Cagliari";2001;11;1792;-2.60869565217391;22;-87.9120879120879;22;-87.6404494382023;1814;-10.2868447082097;190;-1.55440414507772;2004;-9.52595936794582;1678475;-5.83859872732954;99969;-13.4460038615053;90368;-11.2132912822629;29591;24.9989439445782;1808035;-5.91594105914328;2448;-30.7300509337861;"CAG";"LIEE";72;3698;4
"Catania";2001;11;2897;-18.6007305422872;280;11.1111111111111;190;-11.214953271028;3177;-16.6360535292574;79;5.33333333333333;3256;-16.2120432321153;2760168;-2.36064156473821;913622;5.93787431311912;647131;-3.38559706662208;8682;-16.5673649817413;3682472;-0.466197441968581;2592;186.725663716814;"CTA";"LICC";68;27149;7
"Cuneo";2001;11;51;34.2105263157895;6;-83.7837837837838;6;-62.5;57;-24;966;-10.4726598702502;1023;-11.3518197573657;5759;-28.504034761018;632;57.2139303482587;653;62.4378109452736;0;0;6391;-24.4294667139648;12182;71.2638830310699;"CUF";"LIMZ";42;50;1
"Firenze";2001;11;667;-19.9279711884754;1599;-1.78132678132678;0;0;2266;-7.92360828931329;290;-6.14886731391586;2556;-7.72563176895307;383454;-15.1184720820273;1020087;6.4837876602079;0;0;0;0;1403541;-0.438737740525464;7708;-24.9829683698297;"FLR";"LIRQ";61;5618;5
"Genova";2001;11;904;8.26347305389222;643;-8.14285714285714;599;31.359649122807;1547;0.781758957654723;600;10.2941176470588;2147;3.27080327080327;503166;-11.3226368141668;400979;-0.101398653665051;323738;7.9774531385498;12084;47.6900513321926;916229;-6.21824397633524;10672;-2.55661066471877;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2001;11;556;17.7966101694915;8;-85.1851851851852;8;-85.1851851851852;564;7.22433460076046;42;75;606;10.1818181818182;578231;11.4963074371879;150091;-31.7814694452651;130751;-35.1909312607808;6589;10.2576974564926;734911;-1.30136811527247;769;27.317880794702;"SUF";"LICA";62;1250;4
"Milano Linate";2001;11;4414;5.396370582617;2397;37.7586206896552;2385;37.1477860839563;6811;14.8954116059379;1740;91.4191419141914;8551;25.0694749158988;4639641;20.4205441924386;2031819;17.9529051973565;1996983;16.0268287453831;709;38.747553816047;6672169;19.6598997407435;0;0;"LIN";"LIML";67;7200;5
"Milano Malpensa";2001;11;3579;-35.1160261058738;11599;-19.518456841521;7753;-8.29193281286965;15178;-23.8358089120835;231;168.604651162791;15409;-23.008893774358;4036392;-20.5775005475016;13418255;-4.7325469267423;7180729;-3.68666901300393;102582;-37.7928976859264;17557229;-9.18004623134179;0;0;"MXP";"LIMC";72;74500;8
"Napoli";2001;11;3161;9.87139381299965;831;-20.706106870229;796;-22.0372184133203;3992;1.70700636942675;406;-27.7580071174377;4398;-1.98350791174504;2255544;-7.2125176531375;1404515;5.16819993201018;1330063;7.55710567025524;127269;10.224920537315;3787328;-2.43442007219279;9411;24.8640042457211;"NAP";"LIRN";75;12482;6
"Olbia";2001;11;555;-3.31010452961672;22;175;18;125;577;-0.859106529209622;290;308.450704225352;867;32.7718223583461;955702;-12.874841603384;187416;7.38818028672603;148715;8.91839634387497;21259;129.133433929726;1164377;-9.08489689473972;14254;7.97666843420953;"OLB";"LIEO";77;5408;5
"Palermo";2001;11;2550;-18.6602870813397;45;-6.25;16;-27.2727272727273;2595;-18.4731385485391;123;24.2424242424242;2718;-17.1846435100548;2611475;0.627468267268189;369139;-1.66074810921404;279911;-5.70561364738856;33927;18.1754850395346;3014541;0.509056694739025;3067;122.407541696882;"PMO";"LICJ";67;7938;5
"Perugia";2001;11;226;29.8850574712644;12;140;3;-25;238;32.9608938547486;436;-15.9922928709056;674;-3.43839541547278;25885;-1.73487206742085;26782;25.1378375852724;18003;8.81233000906618;8;-94.2028985507246;52675;10.0100246439163;2084;0.288739172281039;"PEG";"LIRZ";74;50;1
"Pescara";2001;11;181;-19.9115044247788;120;3.44827586206897;95;31.9444444444444;301;-11.9883040935673;209;-49.6385542168675;510;-32.6287978863937;55578;-30.4152946626435;82429;305.096323963043;68783;711.311630101439;173;0;138180;37.8780470769016;4851;-23.2679531793736;"PSR";"LIBP";66;162;2
"Pisa";2001;11;715;-19.93281075028;868;29.5522388059701;0;0;1583;1.27959053103007;249;-17.2757475083056;1832;-1.71673819742489;506989;-4.40014029159533;781366;25.9623708523223;0;0;9468;-1.54933971092856;1297823;11.8564146939732;5684;10.2618816682832;"PSA";"LIRP";66;11552;6
"Rimini";2001;11;189;1475;111;-49.7737556561086;5;-91.6666666666667;300;28.755364806867;149;19.2;449;25.4189944134078;3455;-12.3096446700508;199723;-8.55467086677625;121320;-12.5924004668655;11593;-17.3227784909428;214771;-9.13740803574073;2892;5.01089324618736;"RMI";"LIPR";70;18;1
"Roma Ciampino";2001;11;197;-42.7325581395349;350;-27.3858921161826;320;-15.1193633952255;547;-33.7772397094431;1243;13.5159817351598;1790;-6.81936491410724;2998;-89.1971749783799;648662;-7.84231545717123;503339;-2.76686332008144;10429;-59.2903427277695;662089;-12.564461835292;29550;2.92580982236155;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2001;11;11645;-10.6978527607362;9581;-8.01651305683564;6342;-5.97479614529281;21226;-9.50716234652115;0;0;21226;-9.50716234652115;11417427;-0.539290868268142;12163619;-2.74254776610689;7180975;2.0958077447212;398135;7.3015796012861;23979181;-1.55115597999031;0;0;"FCO";"LIRF";74;219122;9
"Trieste";2001;11;590;-1.00671140939597;349;40.7258064516129;260;32.6530612244898;939;11.2559241706161;586;80.8641975308642;1525;30.5650684931507;384585;-6.06153868700858;196637;67.5431346653602;151919;85.5204669792888;5017;323.018549747049;586239;11.0402082007455;5022;-2.52329192546584;"TRS";"LIPQ";72;242;2
"Torino";2001;11;1490;-4.79233226837061;1833;-25.1836734693878;1825;-17.083144025443;3323;-17.2353673723537;1360;1.34128166915052;4683;-12.5816688445025;1335743;-2.05812824641519;1248113;2.91924456857405;1167276;5.84743618691121;26406;385.136873047951;2610262;1.09590908633189;12732;8.15494393476045;"TRN";"LIMF";76;3700;4
"Treviso";2001;11;0;0;459;9.80861244019139;0;0;459;9.80861244019139;304;12.5925925925926;763;10.9011627906977;0;0;396795;55.9232319898146;0;0;548;-66.4626682986536;397343;55.1424164925912;6157;-20.1219512195122;"TSF";"LIPH";64;2888;4
"Venezia";2001;11;1622;2.46367656348705;2556;-23.1509320505111;2459;-10.8735048930772;4178;-14.8910165003056;291;25.4310344827586;4469;-13.0713868897102;1340396;-0.563726126580588;2589443;3.94990222994409;2394487;9.59798900672879;15861;-27.3830235326435;3945700;2.19674965798006;8315;-0.0600961538461538;"VCE";"LIPZ";75;30013;7
